ticker,company_name,sector,industry,fin_currency,country,market_cap,acquirer_multiple,earning_yield_p,pe_ttm,ev,ev_calc,gross_margin_p,net_margin_p,roe_p,roa_p,roc_p,pb,operating_income,ebit,net_income,total_assets,cash,total_liabilities,shareholders_equity,preferred_stock_equity,minority_interest,total_capitalization,total_debt,working_capital
ACRS,"Aclaris Therapeutics, Inc.",Healthcare,Diagnostics & Research,USD,United States,75086368,,,,-25821634,-111599632.0,0.0,0.0,-0.60943,-0.29808,,0.48007244,-115889000.0,-115889000.0,-114625000.0,218354000.0,186996000.0,62021000.0,156333000.0,0.0,0.0,156333000.0,310000.0,95748000.0
ACRV,"Acrivon Therapeutics, Inc.",Healthcare,Biotechnology,USD,United States,101206008,,,,-36463960,-36463992.0,0.0,0.0,-0.46561,-0.2931,,0.7296,-55995000.0,-55995000.0,-50065000.0,151092000.0,142090000.0,12943000.0,138149000.0,0.0,0.0,138149000.0,4420000.0,135193000.0
ACRX,"AcelRx Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USD,United States,13138032,,,,-250991,5728032.0,0.0,0.0,-0.51117,-0.32215,,0.71759254,-19992000.0,-12498000.0,-21364000.0,17725000.0,7410000.0,7306000.0,10419000.0,0.0,0.0,10419000.0,0.0,4616000.0
ACST,"Acasti Pharma, Inc.",Healthcare,Biotechnology,USD,Canada,26976276,,,,16289,16276.0,0.0,0.0,-0.48256,-0.084309995,,0.40416843,-13471000.0,-13471000.0,-40272000.0,78210000.0,27006000.0,11465000.0,66745000.0,0.0,0.0,66745000.0,46000.0,27490000.0
ACT,"Enact Holdings, Inc.",Financial Services,Insurance - Specialty,USD,United States,4540356608,-0.44726848373787326,-2.207180991932841,7.089775,4588956160,-401746392.0,0.78414,0.57479,0.15209,0.094840005,0.09947117095328328,1.0205327,898222000.0,886727000.0,652009000.0,6000688000.0,5686855000.0,1543482000.0,4457206000.0,0.0,0.0,5201958000.0,744752000.0,4457206000.0
ACTG,Acacia Research Corporation,Industrials,Business Equipment & Supplies,USD,United States,383563392,,,,-48663524,-48663608.0,0.16745001,-0.56808996,-0.06082,-0.06386,,0.77874666,-51822000.0,-23490000.0,-26082000.0,529147000.0,445994000.0,25549000.0,492556000.0,0.0,11042000.0,492556000.0,2725000.0,463014000.0
ACU,Acme,Consumer Defensive,Household & Personal Products,USD,United States,151254096,17.335841705818577,0.058689833201002815,25.113094,191873104,191873096.0,0.36087,0.03092,0.07264,0.041840002,0.08578633025566018,1.7607044,11068000.0,11261000.0,5988000.0,156269000.0,5567000.0,70363000.0,85906000.0,0.0,0.0,129233000.0,46186000.0,73097000.0
ACV,568516,Financial Services,Asset Management,,United States,219120320,,-0.1295663155740922,,,294019320.0,0.0,0.0,,,-0.08663743501339531,,-38095000.0,,-38095000.0,332332000.0,101000.0,112479000.0,219853000.0,0.0,0.0,294853000.0,75000000.0,219853000.0
ACVA,ACV Auctions Inc.,Consumer Cyclical,Auto & Truck Dealerships,USD,United States,2166511616,,,,1840165504,1821265616.0,0.18525,-0.16608,-0.15847999,-0.061079998,,4.6243973,-90202000.0,-75233000.0,-76535000.0,959084000.0,450246000.0,491986000.0,467098000.0,0.0,0.0,572098000.0,105000000.0,374366000.0
ACXP,"Acurx Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,United States,53695200,,,,46642780,46642871.0,0.0,0.0,-1.85778,-0.87855005,,12.871287,-12723689.0,-12723689.0,-12723689.0,7158051.0,7052329.0,3223378.0,3934673.0,0.0,0.0,3934673.0,0.0,3934673.0
ADAG,Adagene Inc.,Healthcare,Biotechnology,USD,China,92929560,,,,12640621,-10591697.0,1.0,-1.60765,-0.37280998,-0.16287,,1.1222868,-83920683.0,-78819469.0,-79971847.0,135302264.0,128759962.0,52508736.0,82793528.0,0.0,0.0,96141531.0,25238705.0,93686996.0
ADAP,Adaptimmune Therapeutics plc,Healthcare,Biotechnology,USD,United Kingdom,199867360,,,,1063075008,63740360.0,-0.79697996,-1.33943,-0.94511,-0.22487,,2.2680411,-117127000.0,-117127000.0,-95204000.0,296638000.0,161728000.0,208509000.0,88129000.0,0.0,0.0,88129000.0,25601000.0,144222000.0
ADBE,Adobe Inc.,Technology,Software - Infrastructure,USD,United States,257062371328,38.090281402706765,0.027287761023648934,47.847454,253130997760,253300371328.0,0.87872005,0.27966,0.35513002,0.14598,1.266397947966288,15.552432,6650000000.0,6912000000.0,5428000000.0,29779000000.0,7842000000.0,13261000000.0,16518000000.0,0.0,0.0,20152000000.0,4080000000.0,2833000000.0
ADC,Agree Realty Corporation,Real Estate,REIT - Retail,USD,United States,6368742400,35.535799397934504,0.027681615057277186,37.141174,8726440960,8770839400.0,0.87805,0.32348,0.03379,0.02172,0.05580706955593119,1.2495548,246817000.0,242791000.0,164930000.0,7647106000.0,6384000.0,2401712000.0,5244281000.0,175000000.0,1113000.0,7476649000.0,2232368000.0,-44548000.0
ADCT,ADC Therapeutics SA,Healthcare,Biotechnology,USD,Switzerland,163704272,,,,292384384,-23173728.0,-0.09079,-1.45642,-7.0553303,-0.17433001,,,-139503000.0,-132478000.0,-178507000.0,466900000.0,310407000.0,521081000.0,-54181000.0,0.0,0.0,43526000.0,123529000.0,297392000.0
ADD,"Color Star Technology Co., Ltd.",Communication Services,Entertainment,USD,United States,7878850,,,,8643296,7639377.0,0.0,0.0,-1.03471,-0.42637002,,0.2292076,-28483486.0,-37843392.0,-37849665.0,30042203.0,239473.0,5325768.0,24716435.0,0.0,0.0,24716435.0,0.0,10721263.0
ADEA,Adeia Inc.,Technology,Software - Application,USD,United States,1297864960,11.847368944388128,0.08248419018051137,10.439655,1834882432,1834884960.0,1.0,0.31688,0.19412,0.05894,-0.7601313853216077,3.7725856,154877000.0,151349000.0,128402000.0,1124071000.0,82100000.0,780246000.0,343825000.0,0.0,0.0,920606000.0,619120000.0,137872000.0
ADES,"Advanced Emissions Solutions, I",Industrials,Pollution & Treatment Controls,USD,United States,93238328,,,,72721352,72721328.0,0.0,0.0,-1.69722,-0.12495,,0.53493243,-22508000.0,-16298000.0,-18706000.0,230604000.0,52529000.0,56310000.0,174294000.0,0.0,0.0,193473000.0,32012000.0,69450000.0
ADEX,Adit EdTech Acquisition Corp.,Financial Services,Shell Companies,USD,United States,47882164,,,,49598448,96565164.0,0.0,0.0,,-0.01555,,,-17606000.0,-47537000.0,-61606000.0,46141000.0,646000.0,134453000.0,0.0,0.0,0.0,-42630000.0,49329000.0,-7851000.0
ADI,"Analog Devices, Inc.",Technology,Semiconductors,USD,United States,92577677312,24.75840896305106,0.03926312995666448,28.480915,99075096576,98633094312.0,0.64014,0.26936,0.09203,0.05019,-2.6221117218423773,2.6030476,3983822000.0,3872644000.0,3314579000.0,48794478000.0,958061000.0,13229356000.0,35565122000.0,0.0,0.0,41467579000.0,7013478000.0,1183051000.0
ADIL,"Adial Pharmaceuticals, Inc",Healthcare,Biotechnology,USD,United States,2131586,,,,1815708,1815706.0,0.0,0.0,-2.47342,-1.197,,0.91103595,-8996077.0,-8996077.0,-6069703.0,2867437.0,315880.0,528179.0,2339258.0,0.0,0.0,2339258.0,0.0,607307.0
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USD,United States,37768708096,10.955305558644232,0.11994825083186901,9.8484,46123724800,44927708096.0,0.07776,0.04063,0.15824,0.04543,0.17222204467738328,1.5016435,4101000000.0,5389000000.0,3937000000.0,37105000000.0,1498000000.0,11524000000.0,25265000000.0,0.0,316000000.0,33490000000.0,8341000000.0,12418000000.0
ADMA,ADMA Biologics Inc,Healthcare,Biotechnology,USD,United States,994259200,800.6703038750296,0.0016056160706670423,,1073074496,1073075956.0,0.31641,-0.09743,-0.18129,0.00797,0.004542572562529839,6.567164,1340222.0,1722948.0,-22826150.0,348996565.0,74156765.0,197559219.0,151437346.0,0.0,0.0,293462888.0,152973521.0,231858108.0
ADN,"Advent Technologies Holdings, I",Utilities,Utilities - Renewable,USD,United States,14303153,,,,19784158,21756153.0,-0.56308997,0.0,-1.3329101,-0.33087003,,0.37561905,-46317000.0,-46317000.0,-93290000.0,55397000.0,3661000.0,22815000.0,32582000.0,0.0,0.0,32582000.0,11114000.0,10703000.0
ADNT,Adient plc,Consumer Cyclical,Auto Parts,USD,Ireland,3212894208,11.239673112107623,0.09774792358833678,15.948837,5252894208,5012894208.0,0.06515,0.01332,0.117460005,0.02933,1.611842105263158,1.4420288,446000000.0,490000000.0,205000000.0,9424000000.0,1110000000.0,6821000000.0,2228000000.0,0.0,375000000.0,4629000000.0,2535000000.0,578000000.0
ADNWW,"Advent Technologies Holdings, I",Utilities,Utilities - Renewable,USD,United States,0,,,,,7453000.0,-0.56308997,0.0,-1.3329101,-0.33087003,,,-46317000.0,-46317000.0,-93290000.0,55397000.0,3661000.0,22815000.0,32582000.0,0.0,0.0,32582000.0,11114000.0,10703000.0
ADOC,Edoc Acquisition Corp.,Financial Services,Shell Companies,USD,United States,41958236,,,,45491776,45491814.0,0.0,0.0,,-0.06989,,,-1710445.0,-1964124.0,-2000124.0,9536180.0,11812.0,6275024.0,3261156.0,0.0,0.0,3261156.0,3545390.0,-6219439.0
ADOCW,Edoc Acquisition Corp.,Financial Services,Shell Companies,USD,United States,0,,,,,3533578.0,0.0,0.0,,-0.06989,,,-1710445.0,-1964124.0,-2000124.0,9536180.0,11812.0,6275024.0,3261156.0,0.0,0.0,3261156.0,3545390.0,-6219439.0
ADP,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,USD,United States,96743047168,26.45185655571946,0.048812811443643085,27.934679,99052896256,98625747168.0,0.47501,0.19075,1.15465,0.060760003,-5.014269346943027,27.885002,3728500000.0,4814200000.0,3492300000.0,49323600000.0,1441400000.0,45850800000.0,3472800000.0,0.0,0.0,6462600000.0,3324100000.0,-748600000.0
ADPT,Adaptive Biotechnologies Corpor,Healthcare,Biotechnology,USD,United States,663060288,,,,523061184,393139288.0,-0.093100004,-1.09042,-0.46148998,-0.15103,,1.832733,-195153000.0,-181633000.0,-195938000.0,717682000.0,371132000.0,356045000.0,361732000.0,0.0,-95000.0,361732000.0,101306000.0,341939000.0
ADRT,Ault Disruptive Technologies Co,Financial Services,Shell Companies,USD,United States,33763960,,0.01593883266156031,78.71429,33932040,33932096.0,0.0,0.0,,-0.01372,-0.11371433509436596,,-1324411.0,540838.0,1535531.0,2465383.0,158164.0,5469196.0,-3003813.0,0.0,0.0,-3003813.0,326300.0,-1752298.0
ADSE,ADS-TEC ENERGY PLC,Industrials,Electrical Equipment & Parts,EUR,Ireland,353322208,,,,342224864,353992468.57519996,-0.00327,-0.73070997,-0.56372,-0.20181999,,6.5116277,-39570522.376,-17393972.6432,-20672017.0224,148706001.2208,15268382.8256,91322730.0184,57383271.2024,0.0,0.0,57383271.2024,15938643.4008,46225000.0
ADSEW,ADS-TEC ENERGY PLC Warrant,Industrials,Electrical Equipment & Parts,EUR,Ireland,0,,,,,670260.5752000008,-0.00327,-0.73070997,-0.56372,-0.20181999,,,-39570522.376,-17393972.6432,-20672017.0224,148706001.2208,15268382.8256,91322730.0184,57383271.2024,0.0,0.0,57383271.2024,15938643.4008,46225000.0
ADSK,"Autodesk, Inc.",Technology,Software - Application,USD,United States,49097773056,45.68052573944954,0.021891166614494622,54.004707,98889687040,49791773056.0,0.91452,0.17153,0.76801,0.0795,-0.31089560752994866,33.14368,1090000000.0,1090000000.0,917000000.0,9226000000.0,1954000000.0,7744000000.0,1482000000.0,0.0,0.0,3765000000.0,2648000000.0,-973000000.0
ADT,ADT Inc.,Industrials,Security & Protection Services,USD,United States,6010272768,14.387952253494873,0.04113154428235064,93.14285,15378959360,15438272768.0,0.69483,0.00601,0.00569,0.03774,-0.089035333707235,1.8366197,1073000000.0,635000000.0,67000000.0,17431000000.0,239000000.0,14192000000.0,3239000000.0,0.0,0.0,12071000000.0,9667000000.0,-644000000.0
ADTH,"AdTheorent Holding Company, Inc",Communication Services,Advertising Agencies,USD,United States,163247520,67.20177464788732,0.014880559408432793,26.428572,95426512,95426520.0,0.98199,0.0383,0.04086,0.00488,0.006437427748940318,1.0181618,1420000.0,1420000.0,6241000.0,188160000.0,74339000.0,27890000.0,160270000.0,0.0,0.0,160270000.0,6518000.0,104130000.0
ADTN,"ADTRAN Holdings, Inc.",Technology,Communication Equipment,USD,United States,563484800,,,,1113505792,1113505800.0,0.29933,-0.0793,-0.10198,-0.05562,,0.8195032,-178192000.0,-197226000.0,-101652000.0,1742169000.0,116092000.0,625355000.0,684893000.0,0.0,431921000.0,884893000.0,234192000.0,494267000.0
ADTX,"Aditxt, Inc.",Healthcare,Biotechnology,USD,United States,2249021,,,,7050798,6902975.0,0.14455,0.0,-6.98603,-1.1753,,,-25767649.0,-26274586.0,-29595792.0,8225559.0,1651354.0,12447189.0,-4221630.0,0.0,0.0,-4221630.0,6305308.0,-7815514.0
ADUS,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USD,United States,1431109504,18.715304343675417,0.053432206157947755,25.002834,1549803648,1568342504.0,0.3146,0.05605,0.08883,0.0557,-100.23923444976077,2.0640788,83800000.0,83800000.0,57700000.0,1035728000.0,79750000.0,351394000.0,684334000.0,0.0,0.0,848251000.0,216983000.0,71610000.0
ADV,Advantage Solutions Inc.,Communication Services,Advertising Agencies,USD,United States,1178282240,46.767573673114505,,,2999895808,3039097240.0,0.12961,-0.35419998,-0.78909,0.01625,,1.0965978,64983000.0,-1508347000.0,-1504584000.0,4057511000.0,171354000.0,2877420000.0,1072318000.0,0.0,107773000.0,2982331000.0,1924396000.0,484682000.0
ADVM,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,USD,United States,84357544,,,,42799692,42799544.0,0.0,0.0,-0.81136,-0.29993,,0.8210423,-131773000.0,-131773000.0,-126187000.0,196770000.0,117082000.0,94056000.0,102714000.0,0.0,0.0,102714000.0,75524000.0,95740000.0
ADVWW,Advantage Solutions Inc.,Communication Services,Advertising Agencies,USD,United States,0,28.635412338611637,,,,1860815000.0,0.12961,-0.35419998,-0.78909,0.01625,,,64983000.0,-1508347000.0,-1504584000.0,4057511000.0,171354000.0,2877420000.0,1072318000.0,0.0,107773000.0,2982331000.0,1924396000.0,484682000.0
ADX,Adams Diversified Equity Fund I,Financial Services,Asset Management,USD,United States,2092446464,,-0.2251821137457476,5.4984126,2091652608,2092193115.0,1.0,10.77975,0.1671,0.00612,-0.0975366770285112,0.8661732,-471124468.0,,-471124468.0,2431892306.0,253349.0,16777898.0,2415114408.0,0.0,0.0,,0.0,2415114408.0
ADXN,Addex Therapeutics Ltd,Healthcare,Biotechnology,CHF,Switzerland,7870437,,,,556883136,2656484.3589360006,-2.75122,0.0,-1.90834,-0.75473,,141.53265,-13057576.663911998,-13331311.719113499,-13356042.3701605,7222343.191149999,5594380.840919499,2581157.2760974998,4641185.9150525,0.0,0.0,4641185.9150525,380428.19985549996,3811712.0
AE,"Adams Resources & Energy, Inc.",Energy,Oil & Gas Refining & Marketing,USD,United States,63711928,,,,105268952,105268928.0,0.0137,-0.0022200001,-0.04696,-0.01092,,0.67735124,-5255000.0,-4106000.0,-6183000.0,410595000.0,16313000.0,316534000.0,94061000.0,0.0,0.0,114061000.0,57870000.0,22185000.0
AEAE,AltEnergy Acquisition Corp.,Financial Services,Shell Companies,USD,United States,79796256,,0.000332779204327716,38.892857,80331416,80185299.0,0.0,0.0,,-0.0086900005,0.018769884619091064,,-1768890.0,26684.0,6138531.0,17862357.0,320957.0,13257264.0,4605093.0,0.0,0.0,4605093.0,710000.0,-3183454.0
AEAEW,ALTENERGY ACQUISITION CORP C/WT,Financial Services,Shell Companies,USD,United States,0,,0.06858881923077911,,,389043.0,0.0,0.0,,-0.0086900005,0.018769884619091064,,-1768890.0,26684.0,6138531.0,17862357.0,320957.0,13257264.0,4605093.0,0.0,0.0,4605093.0,710000.0,-3183454.0
AEE,Ameren Corporation,Utilities,Utilities - Regulated Electric,USD,United States,19471077376,22.681577946496816,0.05270979841411508,16.791384,35610079232,35610077376.0,0.45032,0.15145999,0.10808,0.029560002,0.215771927807794,1.7628855,1570000000.0,1877000000.0,1157000000.0,39599000000.0,8000000.0,28427000000.0,11043000000.0,0.0,129000000.0,24872000000.0,16018000000.0,-1933000000.0
AEF,27762,Financial Services,Asset Management,USD,United Kingdom,251475168,,-0.4402730875161003,26.078947,286363616,286363731.0,1.0,0.86704004,0.0322,0.01372,-0.20685752619392878,0.82514566,-126078244.0,,-126078244.0,343081083.0,111437.0,38334511.0,304746572.0,0.0,0.0,339746572.0,35000000.0,304746572.0
AEG,Aegon Ltd. New York Registry Sh,Financial Services,Insurance - Diversified,EUR,Netherlands,10176679936,,,,12941842432,-46109900635.2,0.0,0.0,-0.11519,-0.00311,,1.1044604,-1687132247.2,-1526400918.4,-1295691324.0,419063750135.2,62363755574.4,407858480356.0,11027043884.0,0.0,178225895.2,16925992992.0,5898949108.0,10248000000.0
AEHL,Antelope Enterprise Holdings Li,Industrials,Building Products & Equipment,CNY,China,4001793,,,0.7234848,7990797,4493921.044199999,0.15336001,0.01263,-0.60368997,-0.22534001,,0.035382167,-1573267.45982,-759363.38672,-8120533.35156,15423657.44452,1746844.24578,14517216.47422,146797.16874,0.0,759643.80156,1377117.27924,1479328.48842,13916000.0
AEHR,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USD,United States,647696256,35.40472381399718,0.02824481855171688,35.140625,603013568,603013256.0,0.51053,0.24885,0.28318,0.12745,0.10841157187867986,8.072505,17032000.0,17032000.0,18642000.0,105469000.0,50955000.0,25324000.0,80145000.0,0.0,0.0,80145000.0,6272000.0,76960000.0
AEI,Alset Inc.,Real Estate,Real Estate - Development,USD,United States,9696876,,,,-59173524,-59173523.0,0.35027,-1.77676,-0.29427,-0.00298,,0.08120649,-767697.0,-25264942.0,-39001488.0,157014408.0,79838798.0,8149184.0,139797460.0,0.0,9067764.0,139926710.0,1900635.0,81237084.0
AEIS,"Advanced Energy Industries, Inc",Industrials,Electrical Equipment & Parts,USD,United States,3760504320,22.03021041102876,0.0453922128451111,27.635616,3801527808,3801687320.0,0.36178002,0.077259995,0.1322,0.04901,0.08587097583210258,3.4158483,172567000.0,172567000.0,134527000.0,2493686000.0,985931000.0,1392815000.0,1100871000.0,0.0,0.0,2000719000.0,1027114000.0,1358661000.0
AEL,American Equity Investment Life,Financial Services,Insurance - Life,USD,United States,4368491008,-15.222101544919793,-0.03718023728368081,62.11236,-4930833408,-37015766992.0,0.25654,0.0036300002,0.00341,-0.00141,0.3332238934404101,2.1259084,2431712000.0,1376255000.0,708097000.0,76712897000.0,42273370000.0,74636352000.0,2053576000.0,28000.0,22969000.0,2919691000.0,866115000.0,2076545000.0
AEL-PA,American Equity Investment Life,Financial Services,Insurance - Life,USD,United States,0,-17.018568810780224,-0.03325551952628944,2.8955066,-7578165248,-41384258000.0,0.25654,0.0036300002,0.00341,-0.00141,0.3332238934404101,0.8375957,2431712000.0,1376255000.0,708097000.0,76712897000.0,42273370000.0,74636352000.0,2053576000.0,28000.0,22969000.0,2919691000.0,866115000.0,2076545000.0
AEL-PB,American Equity Investment Life,Financial Services,Insurance - Life,USD,United States,0,-17.018568810780224,-0.03325551952628944,3.2451477,-7370330112,-41384258000.0,0.25654,0.0036300002,0.00341,-0.00141,0.3332238934404101,0.9387378,2431712000.0,1376255000.0,708097000.0,76712897000.0,42273370000.0,74636352000.0,2053576000.0,28000.0,22969000.0,2919691000.0,866115000.0,2076545000.0
AEM,Agnico Eagle Mines Limited,Basic Materials,Gold,USD,Canada,26128953344,17.545566413563094,0.11040010391894027,10.160233,27850809344,27871939344.0,0.55402,0.40230998,0.13957,0.039809998,0.18714951641087774,1.309758,1588546000.0,3077065000.0,2527327000.0,29225681000.0,364863000.0,9292415000.0,19933266000.0,0.0,0.0,21775819000.0,2107849000.0,1089109000.0
AEMD,"Aethlon Medical, Inc.",Healthcare,Medical Devices,USD,United States,5235111,,,,-3862625,-3862621.0,1.0,0.0,-0.77059996,-0.41494998,,0.5073689,-11911167.0,-11911167.0,-11633323.0,12828329.0,10175920.0,2508985.0,10319344.0,0.0,0.0,10319344.0,1078188.0,8776783.0
AENT,Alliance Entertainment Holding ,Communication Services,Entertainment,USD,United States,113817056,,,,200288944,251611056.0,0.09132,-0.02734,-0.34812,-0.02812,,0.6606799,-21813000.0,-26541000.0,-31357000.0,388590000.0,1225000.0,309858000.0,78732000.0,0.0,0.0,78732000.0,139019000.0,-41419000.0
AENZ,Aenza S.A.A.,Industrials,Engineering & Construction,PEN,Peru,177853952,4.714777355404095,0.19086482598465973,,3459199232,554378364.254,0.07473,-0.022090001,-0.00493,0.01626,0.486314921809085,2.079314,117583148.1456,105811330.023,-24511193.9946,1627418147.0004,168361773.15060002,1262387685.9924002,300377052.4968,0.0,64653408.5112,585347153.3082,480232776.8934,126654000.0
